emp_no,first_name,last_name,title,from_date,to_date
444311,Gladys,Zyda,Engineer,1985-12-03,1993-09-05
444388,Gudjon,Flexer,Engineer,1985-08-01,1994-08-01
444420,Gita,Ramsay,Senior Engineer,1985-04-22,9999-01-01
444426,Tristan,Perry,Senior Engineer,1985-02-11,1993-12-08
444508,Kaijung,Bahl,Staff,1985-08-29,1990-08-29
444518,Uwe,Kaelbling,Senior Staff,1985-04-01,1987-07-02
444758,Waiman,Hashii,Engineer,1985-07-21,1991-07-21
444781,Kasturi,Castellani,Engineer,1985-10-03,1990-10-03
444814,Perry,Detkin,Engineer,1985-06-14,1990-06-14
444830,Rasikan,Koprowski,Senior Staff,1985-04-19,9999-01-01
444858,Rosli,Fandrianto,Staff,1985-06-14,1992-06-14
444892,Eishiro,Stafford,Engineer,1985-09-04,1991-09-04
444978,Subbu,Poupard,Staff,1985-10-24,1990-10-24
445039,Manu,Stemann,Senior Staff,1985-11-03,9999-01-01
445046,Hercules,Kusakari,Engineer,1985-03-24,1993-03-24
445082,Gro,Iacovou,Staff,1985-10-21,1992-10-21
445132,Yinlin,Bisiani,Engineer,1985-04-15,1993-04-15
445139,Yahiko,Oskamp,Staff,1985-09-01,1990-09-01
445143,Yuqun,Krybus,Staff,1985-12-18,1990-12-18
445160,Rimli,Eiron,Engineer,1985-03-01,1990-03-01
445283,Dmitry,Attimonelli,Engineer,1985-06-25,1991-06-25
445303,Lillian,Angel,Staff,1985-03-17,1994-03-17
445402,Hatem,Perz,Staff,1985-02-05,1990-02-05
445412,Odinaldo,Ratzlaff,Staff,1985-07-11,1993-07-11
445611,Chrisa,Murtafg,Staff,1985-09-08,1994-09-08
445633,Michaela,Barriga,Senior Engineer,1985-04-13,9999-01-01
445659,Jagoda,Bodoff,Staff,1985-07-09,1993-07-09
445683,Ziyad,Gilg,Senior Staff,1985-08-17,1991-08-20
445688,Gunilla,Carrere,Technique Leader,1985-03-14,9999-01-01
445787,Conrado,Cannard,Engineer,1985-08-02,1990-08-02
445840,Marko,Czaja,Staff,1985-12-10,1994-12-10
445988,Denny,Yetto,Engineer,1985-11-08,1993-11-08
445995,Mabo,Denny,Engineer,1985-06-25,1994-06-25
446036,Supot,McClurg,Senior Engineer,1985-12-11,9999-01-01
446170,Mayuko,Lindqvist,Staff,1985-11-03,1993-11-03
446200,Xiahua,Compeau,Assistant Engineer,1985-06-03,1991-06-03
446243,Along,Schwartzbauer,Staff,1985-02-14,1990-02-14
446253,Sedat,Rebaine,Engineer,1985-02-05,1990-02-05
446285,Arto,Shanbhogue,Engineer,1985-09-04,1990-09-04
446287,Bilhanan,Nyrup,Engineer,1985-09-10,1993-09-10
446319,Adam,Siepmann,Staff,1985-02-10,1993-02-10
446370,Bedrich,Sewelson,Staff,1985-06-16,1990-06-16
446391,Kauko,Camarinopoulos,Engineer,1985-07-16,1990-07-16
446404,Malu,Luks,Engineer,1985-10-07,1990-10-07
446439,Marko,Kuszyk,Engineer,1985-06-17,1993-06-17
446448,Lobel,Gulla,Staff,1985-03-06,1994-03-06
446522,Bodo,Ratzlaff,Engineer,1985-11-23,1993-11-23
446602,Uzi,Reistad,Staff,1985-10-18,1994-10-18
446633,Junichi,Zeidenstein,Engineer,1985-09-04,1993-09-04
446758,Chaitali,Peha,Senior Staff,1985-03-25,9999-01-01
446788,Peer,Chaudhury,Staff,1985-10-11,1990-10-11
446802,Parviz,Rosis,Engineer,1985-05-04,1994-05-04
446815,Zhonghui,Badr,Senior Staff,1985-09-24,9999-01-01
446890,Heekeun,Salverda,Staff,1985-10-25,1988-03-26
446981,Yannik,Chartres,Staff,1985-05-27,1993-05-27
446990,Zhanqiu,Streng,Senior Engineer,1985-06-06,9999-01-01
447076,Teruyuki,Straney,Staff,1985-08-07,1993-08-07
447079,Dante,Stanger,Engineer,1985-09-18,1991-09-18
447103,Uta,Takkinen,Engineer,1985-10-26,1991-10-26
447116,Jingling,Aloia,Engineer,1985-05-17,1993-05-17
447127,Shigeaki,Delaune,Engineer,1985-11-06,1990-11-06
447164,Ulises,Deverell,Engineer,1985-06-04,1990-06-04
447215,Danae,Mullainathan,Senior Engineer,1985-12-04,9999-01-01
447267,Kokou,Strehl,Staff,1985-02-04,1986-11-24
447274,Hongzhu,Journel,Senior Staff,1985-07-06,9999-01-01
447322,Marc,Snedden,Engineer,1985-03-04,1993-03-04
447346,Zine,Conta,Staff,1985-05-19,1994-05-19
447372,Bouchung,Heijenga,Staff,1985-06-11,1992-06-11
447391,Sverrir,Muhlberg,Staff,1985-06-26,1990-06-26
447608,Yuguang,Ginneken,Engineer,1985-09-08,1991-09-08
447635,Kitty,Ranft,Staff,1985-12-06,1992-12-06
447665,Martien,Schaar,Staff,1985-04-28,1990-04-28
447705,Giordano,Docker,Staff,1985-03-04,1993-03-04
447727,Basem,Merel,Assistant Engineer,1985-10-01,1991-10-01
447825,Remmert,Schueller,Staff,1985-10-25,1991-10-25
448054,Franziska,Imataki,Engineer,1985-08-29,1993-08-29
448079,Ingmar,Benaini,Senior Engineer,1985-08-14,9999-01-01
448089,Xiong,Kalloufi,Technique Leader,1985-06-03,9999-01-01
448119,Nikolaus,Smeets,Staff,1985-03-03,1990-03-03
448166,Bangqing,Schneeberger,Senior Staff,1985-06-28,9999-01-01
448209,Werner,Salvesen,Senior Engineer,1985-09-27,1988-08-27
448250,Susumu,Teitelbaum,Staff,1985-08-13,1994-08-13
448309,Yahiko,Socorro,Engineer,1985-10-20,1993-10-20
448328,Dipayan,Kavraki,Senior Staff,1985-05-10,9999-01-01
448406,Masami,Kitsuregawa,Engineer,1985-11-21,1990-11-21
448566,Subhada,Milicia,Engineer,1985-12-25,1993-12-25
448572,Shigeu,Szilard,Engineer,1985-05-17,1990-05-17
448689,Harjit,Pettey,Senior Engineer,1985-07-04,1992-12-19
448694,Constantijn,Luef,Senior Engineer,1985-04-02,9999-01-01
448764,Collette,Guardalben,Engineer,1985-07-25,1988-10-28
448779,Alair,Gelosh,Engineer,1985-05-14,1990-05-14
448781,Luigi,Heering,Senior Engineer,1985-03-07,9999-01-01
448785,Mostafa,Terwilliger,Senior Engineer,1985-03-27,9999-01-01
448799,Shahab,Socorro,Staff,1985-12-16,1990-12-16
448914,Vesna,Atrawala,Staff,1985-04-10,1993-04-10
448941,Pascal,Rothenberg,Staff,1985-08-19,1992-08-19
449026,Geoff,Nergos,Staff,1985-10-22,1990-10-22
449105,Jiakeng,Riesenhuber,Technique Leader,1985-08-10,9999-01-01
449206,Shim,Pelz,Technique Leader,1985-03-03,1997-07-29
449220,Hyuckchul,Rohrbach,Engineer,1985-04-26,1994-04-26
449242,Basant,Chinen,Senior Staff,1985-02-28,9999-01-01
449262,Woody,Slobodova,Senior Engineer,1985-04-27,9999-01-01
449285,Zhenhua,Lambe,Engineer,1985-11-20,1994-11-20
449293,Tua,Dehkordi,Senior Engineer,1985-05-01,1992-06-19
449300,Uwe,Benaini,Engineer,1985-04-12,1993-04-12
449318,Khue,DuBourdieux,Engineer,1985-10-27,1992-10-26
449386,Kwan,Montemayor,Staff,1985-03-08,1991-03-08
449400,Jouko,Gluchowski,Staff,1985-04-20,1991-04-20
449496,Rimli,Hofmeyr,Engineer,1985-07-06,1992-07-06
449661,Bartek,Raney,Staff,1985-04-15,1990-04-15
449675,Ottavia,Frezza,Staff,1985-06-07,1990-06-07
449684,Yinghua,Pleszkun,Staff,1985-10-23,1992-10-23
449685,Tadahiro,Szemeredi,Engineer,1985-08-25,1989-04-29
449865,Shalesh,Puppo,Senior Engineer,1985-10-16,9999-01-01
449919,Sergi,Collette,Senior Engineer,1985-08-07,2001-09-10
449981,Zito,Rikino,Staff,1985-11-30,1993-04-14
450106,Toshiko,Gajiwala,Staff,1985-03-02,1993-03-02
450114,Duro,Erdmenger,Senior Staff,1985-11-03,9999-01-01
450125,Zongyan,Kossowski,Staff,1985-05-16,1994-05-16
450196,Zeydy,Picht,Senior Engineer,1985-12-10,9999-01-01
450306,Idoia,Gurbaxani,Assistant Engineer,1985-12-08,1993-12-08
450322,Hsiangchu,Melichar,Engineer,1985-02-14,1992-02-15
450328,Lenore,Pauthner,Senior Staff,1985-05-02,1988-01-08
450412,Kazuhiro,Raney,Engineer,1985-05-24,1993-05-24
450496,Shuji,Rosti,Engineer,1985-10-24,1994-10-24
450549,Hyuckchul,Sudbeck,Senior Staff,1985-02-19,9999-01-01
450563,Saddek,Ishibashi,Engineer,1985-06-25,1990-06-25
450599,Kagan,Rahimi,Staff,1985-03-24,1990-03-24
450768,Lech,Erdi,Engineer,1985-08-17,1991-08-17
450783,Sigeru,Turnbull,Staff,1985-04-20,1994-04-20
450812,Feiyu,Gerteisen,Engineer,1985-07-04,1994-07-04
450937,Mahendra,Ananiadou,Staff,1985-06-13,1991-11-19
450939,Herb,Vieth,Senior Staff,1985-06-16,2001-06-28
451002,Fumino,Bahk,Engineer,1985-03-24,1991-03-24
451031,Tetsushi,Thimonier,Staff,1985-06-05,1993-06-05
451074,Masaru,Kowalchuk,Engineer,1985-10-31,1991-10-31
451088,Constantine,Vuskovic,Engineer,1985-10-22,1993-10-22
451120,Moie,Welham,Assistant Engineer,1985-03-05,1991-03-05
451150,Hiroyasu,Greibach,Senior Staff,1985-04-09,1999-05-19
451152,Susanna,Auria,Engineer,1985-11-23,1992-11-23
451166,Kazuyasu,Spataro,Engineer,1985-03-18,1994-03-18
451168,Licheng,Welham,Staff,1985-11-11,1994-11-11
451204,Rutger,Ranon,Staff,1985-04-17,1990-04-17
451282,Suzette,Fujisawa,Engineer,1985-02-12,1992-02-13
451361,Kristen,Petersohn,Staff,1985-10-27,1991-10-27
451389,Maik,Vakili,Engineer,1985-11-18,1988-09-25
451404,Kwangjo,Koyama,Engineer,1985-03-28,1992-03-28
451527,Baoqiu,Matzov,Staff,1985-06-07,1992-06-07
451579,Hyuncheol,Narahari,Senior Engineer,1985-07-24,9999-01-01
451589,Angus,Naudin,Senior Staff,1985-02-27,9999-01-01
451707,Sampalli,Conte,Staff,1985-11-12,1992-11-12
451795,Nirmal,Rosaz,Senior Engineer,1985-12-28,9999-01-01
451920,Shigeichiro,Luck,Assistant Engineer,1985-02-09,1994-02-09
451952,Ortrud,Spelt,Staff,1985-09-12,1990-09-12
451964,Shaibal,Suomi,Staff,1985-10-06,1991-10-06
452061,Ramya,Tramer,Staff,1985-05-08,1993-05-08
452119,Dayanand,Kuhnemann,Staff,1985-12-20,1993-12-20
452146,Saeed,Limongiello,Engineer,1985-10-27,1987-04-09
452173,Tsz,Swick,Staff,1985-02-18,1994-02-18
452201,Guenter,Piveteau,Senior Engineer,1985-09-23,9999-01-01
452210,Waiman,Kavanagh,Engineer,1985-04-07,1993-04-07
452351,Vidya,Coors,Engineer,1985-09-21,1987-12-24
452427,Jianwen,Bierman,Technique Leader,1985-11-30,2000-06-12
452430,Mohamadou,Wossner,Engineer,1985-09-06,1986-02-25
452511,Radhia,DeMori,Engineer,1985-12-08,1994-12-08
452512,Jeong,Domenig,Senior Staff,1985-04-13,9999-01-01
452527,Adamantios,Nourani,Staff,1985-09-22,1994-09-22
452576,Abdelkader,Chvatal,Staff,1985-09-17,1990-09-17
452675,Leszek,Lemarechal,Staff,1985-12-30,1991-12-30
452792,Dmitry,Bade,Staff,1985-09-30,1991-09-30
452798,Bezalel,Tsukune,Engineer,1985-05-27,1992-05-27
452869,Abdulla,Klassen,Engineer,1985-07-01,1991-07-01
452877,Florina,Plump,Engineer,1985-05-04,1990-05-04
453151,Yuping,Rosiles,Staff,1985-09-10,1992-09-10
453161,Shuho,Mondadori,Engineer,1985-07-14,1991-07-14
453206,Marsja,Schaft,Engineer,1985-03-13,1993-03-13
453223,Tomofumi,Versino,Technique Leader,1985-12-16,9999-01-01
453237,Aamer,Puoti,Engineer,1985-12-16,1986-08-08
453367,Ashish,Gips,Staff,1985-09-02,1989-06-19
453381,Francoise,Erie,Engineer,1985-06-17,1992-06-17
453448,Nahum,Coorg,Staff,1985-04-27,1994-04-27
453466,Tonny,Stellhorn,Engineer,1985-10-12,1993-10-12
453486,Kitty,Fendler,Staff,1985-02-21,1993-02-21
453606,Teunis,Puoti,Staff,1985-06-02,1991-06-02
453704,Alper,Murtafg,Senior Engineer,1985-10-18,9999-01-01
453708,Brigham,Encarnacion,Engineer,1985-07-04,1993-07-04
453722,Maja,Ushiama,Senior Staff,1985-10-10,9999-01-01
453759,Abdelkader,Desikan,Engineer,1985-11-28,1993-11-28
453775,Gennady,Munawer,Technique Leader,1985-07-24,9999-01-01
453793,Mario,Neiman,Staff,1985-03-25,1991-03-25
453811,Mountaz,Shimshoni,Staff,1985-11-23,1991-11-23
453928,Constantino,Underwood,Senior Staff,1985-05-12,9999-01-01
454201,Xumin,Sullins,Engineer,1985-03-02,1992-03-02
454228,Lansing,Zlotek,Staff,1985-04-06,1986-12-26
454247,Xinan,Perfilyeva,Staff,1985-06-07,1994-06-07
454325,Shaw,Assaf,Staff,1985-03-27,1990-10-04
454379,Bogdan,Gulak,Senior Engineer,1985-06-21,9999-01-01
454450,Mandell,Hanabata,Staff,1985-04-18,1993-04-18
454497,Gaetan,Kakkar,Staff,1985-09-29,1994-09-29
454501,Hauke,Iivonen,Engineer,1985-10-20,1991-10-20
454761,Sumant,Hmelo,Engineer,1985-03-21,1991-03-21
454767,Kerryn,Merey,Engineer,1985-08-02,1991-08-02
454789,Ramachenga,DuBourdieux,Staff,1985-09-25,1994-09-25
454929,Pintsang,Mateescu,Senior Engineer,1985-06-11,9999-01-01
454963,Mabo,Weedon,Staff,1985-07-11,1994-07-11
455009,Udaiprakash,Birta,Staff,1985-07-04,1993-07-04
455098,Seshu,Kambil,Assistant Engineer,1985-05-20,1992-05-20
455112,Chaoyi,Rosen,Staff,1985-11-14,1991-11-14
455138,Fatemeh,Choobineh,Engineer,1985-12-25,1992-12-25
455142,Youssef,Bashian,Assistant Engineer,1985-09-10,1992-09-10
455157,Ravishankar,Setiz,Staff,1985-05-23,1991-05-23
455160,Mahendra,Cooley,Engineer,1985-02-19,1991-02-19
455237,Kotesh,Walston,Engineer,1985-05-21,1994-05-21
455321,Tua,Denis,Senior Engineer,1985-11-10,9999-01-01
455402,Nidapan,Luce,Staff,1985-11-25,1992-11-25
455464,Willard,Crelier,Senior Staff,1985-10-29,9999-01-01
455727,Kolar,Veccia,Staff,1985-07-05,1991-07-05
455765,Shim,Gronowski,Senior Engineer,1985-11-09,1988-11-29
455801,Suzette,Paludetto,Engineer,1985-11-19,1990-11-19
455848,Pramod,Penttonen,Engineer,1985-08-30,1992-08-30
455923,Salvador,Cesareni,Engineer,1985-08-25,1993-08-25
455966,Guoxiang,Rissanen,Staff,1985-12-31,1991-12-31
456030,Yechezkel,Smeets,Senior Engineer,1985-09-05,9999-01-01
456161,Pranas,Lindenbaum,Senior Staff,1985-09-12,9999-01-01
456205,Faiza,Botman,Engineer,1985-09-15,1992-09-15
456216,Kenroku,Beausoleil,Engineer,1985-06-28,1994-06-28
456521,Ebbe,Wynblatt,Senior Engineer,1985-06-26,9999-01-01
456553,Aram,Gulla,Staff,1985-04-25,1994-04-25
456661,Phillip,Rossi,Staff,1985-02-16,1990-02-16
456683,Yishai,Qiwen,Engineer,1985-06-10,1992-06-10
456816,Mountaz,Aumann,Assistant Engineer,1985-04-10,1992-10-07
456913,Randy,Broder,Staff,1985-03-09,1993-03-09
456959,Giordano,Figueira,Engineer,1985-04-27,1990-04-27
456989,Jinpo,Sooriamurthi,Engineer,1985-06-07,1990-06-07
457042,Claudi,Merli,Staff,1985-07-08,1990-07-08
457051,Rosli,Bain,Staff,1985-12-19,1992-12-19
457184,Akemi,Makrucki,Staff,1985-05-22,1994-05-22
457196,Sanjiv,Chachaty,Staff,1985-05-05,1993-05-05
457291,Charlene,Kitsuregawa,Senior Engineer,1985-09-01,9999-01-01
457299,Zito,Molenkamp,Assistant Engineer,1985-06-09,1994-06-09
457372,Byong,Pettit,Staff,1985-07-29,1994-07-29
457487,Padma,Valtorta,Staff,1985-10-22,1990-10-22
457530,Salvador,Sambasivam,Engineer,1985-10-29,1994-10-29
457564,Heather,Riefers,Staff,1985-02-15,1990-02-15
457601,Magdalena,Leuchs,Engineer,1985-09-26,1994-09-26
457651,Hongzhu,Pauthner,Engineer,1985-08-13,1994-08-13
457652,Weiru,Alpay,Staff,1985-07-30,1993-07-30
457759,Heng,Chorvat,Engineer,1985-08-29,1990-08-29
457849,Vugranam,Benveniste,Senior Staff,1985-08-05,9999-01-01
457970,Herb,Matteis,Technique Leader,1985-05-04,9999-01-01
458084,DAIDA,Stamatiou,Staff,1985-12-13,1991-12-22
458297,Youssef,Ranst,Staff,1985-05-09,1994-05-09
458389,Khosrow,Kroha,Staff,1985-09-13,1990-09-13
458416,Lucian,Krybus,Engineer,1985-07-16,1990-07-16
458463,Ronghao,Kavraki,Engineer,1985-08-07,1990-08-07
458525,Amstein,Angiulli,Staff,1985-12-07,1992-12-07
458587,Mahmut,Munoz,Engineer,1985-12-02,1990-07-20
458665,Xiaopeng,Chepyzhov,Engineer,1985-02-16,1993-02-16
458687,Cathie,Strehl,Engineer,1985-10-27,1990-02-25
458700,Frazer,Cannard,Engineer,1985-02-19,1990-02-19
458729,Piyawadee,Parhami,Staff,1985-02-22,1986-11-12
458766,Xiong,Benzmuller,Staff,1985-12-03,1991-12-03
458768,Rosella,Danner,Staff,1985-11-29,1991-11-29
458789,Amabile,Chelton,Staff,1985-09-01,1991-09-01
458887,Ioana,Halloran,Staff,1985-08-26,1993-08-26
458904,Yuichiro,Ariola,Staff,1985-10-31,1993-10-31
458971,Atreye,Godskesen,Staff,1985-02-17,1990-02-17
459075,Barry,Chinen,Staff,1985-11-01,1992-11-01
459091,Aksel,Mitina,Senior Engineer,1985-03-30,1989-12-03
459116,Souichi,Lund,Engineer,1985-10-18,1990-10-18
459225,Saniya,Baaleh,Staff,1985-04-03,1994-04-03
459278,Gill,Rosar,Engineer,1985-11-08,1990-11-08
459279,Serenella,Lampe,Staff,1985-03-14,1993-03-14
459286,Oscar,Raczkowsky,Senior Engineer,1985-03-20,9999-01-01
459467,Arunas,Bahl,Staff,1985-04-22,1991-04-22
459469,Roselyn,Meriste,Staff,1985-05-17,1991-05-17
459497,Phillip,Facello,Engineer,1985-06-10,1990-06-10
459532,Bouchung,Cusworth,Engineer,1985-02-12,1986-08-24
459596,Constantino,Bernardinello,Senior Engineer,1985-05-13,9999-01-01
459621,Kamran,Bottner,Engineer,1985-09-03,1990-09-03
459633,Bilhanan,Poupard,Engineer,1985-06-02,1991-06-02
459663,Yongdong,Hiyoshi,Staff,1985-07-10,1988-01-08
459805,Kiyotoshi,Chandrasekhar,Staff,1985-12-08,1993-12-08
459857,Udi,Shimshoni,Staff,1985-06-12,1987-05-28
459921,Chirstian,Quittner,Staff,1985-04-13,1993-04-13
459952,Mohammed,Cooman,Staff,1985-02-19,1994-02-19
460014,Bernardo,Comte,Engineer,1985-10-10,1994-10-10
460032,Kenroku,Cusworth,Engineer,1985-09-25,1992-09-25
460046,Domenick,Codenie,Senior Engineer,1985-05-03,9999-01-01
460108,Becky,Radhakrishnan,Engineer,1985-02-23,1990-05-09
460186,Zhanqiu,Papastamatiou,Senior Staff,1985-11-21,9999-01-01
460256,Constantine,Meriste,Senior Engineer,1985-03-23,1998-12-22
460286,Shen,Litecky,Staff,1985-11-29,1993-11-29
460346,Stafford,Dalphin,Staff,1985-11-08,1994-11-08
460355,Jeanna,Aloisi,Staff,1985-10-31,1993-10-31
460362,Fox,Baez,Engineer,1985-06-27,1990-06-27
460453,Jaideep,Schneeberger,Staff,1985-09-16,1991-09-16
460585,Geoffrey,Rissanen,Engineer,1985-08-01,1994-08-01
460593,Sreenivas,Brattka,Staff,1985-11-08,1992-11-08
460747,Gladys,Tibblin,Staff,1985-09-18,1991-09-18
460814,Sadegh,Birnbaum,Engineer,1985-09-22,1991-09-22
460918,Noritoshi,McClure,Engineer,1985-04-01,1992-04-01
460934,Utpal,Xiaoshan,Staff,1985-05-30,1990-05-30
460972,Sadun,Ritcey,Staff,1985-10-17,1994-10-17
460978,Tse,Coors,Technique Leader,1985-04-15,9999-01-01
461054,Slavian,Delgrange,Staff,1985-03-30,1991-03-30
461082,Chikako,Kossowski,Staff,1985-02-12,1994-02-12
461140,Khun,Ramsay,Technique Leader,1985-11-02,9999-01-01
461145,Filipp,Selenyi,Engineer,1985-04-02,1993-04-02
461225,Insup,Birrer,Staff,1985-06-28,1990-06-28
461242,Sigeru,Uhrig,Staff,1985-11-06,1986-03-11
461295,Insup,Bierman,Senior Staff,1985-10-04,9999-01-01
461313,Mohamadou,Khamsi,Senior Engineer,1985-02-16,1997-10-11
461373,Yonghoan,Collette,Assistant Engineer,1985-06-20,1992-06-20
461378,Akemi,Schaft,Engineer,1985-12-21,1994-12-21
461400,Oddvar,Ouhyoung,Engineer,1985-08-30,1985-09-08
461422,Tesuro,Schach,Engineer,1985-12-12,1993-12-12
461452,Oksana,Tiemann,Staff,1985-02-09,1991-02-09
461480,Guttorm,Trystram,Engineer,1985-12-29,1992-12-29
461566,Tamiya,Sessa,Engineer,1985-04-01,1992-04-01
461615,Flemming,Borovoy,Senior Staff,1985-03-30,9999-01-01
461628,Macha,Lanphier,Engineer,1985-12-09,1989-04-26
461688,Masami,Zwicker,Engineer,1985-05-20,1988-04-20
461711,Evgueni,Dulay,Assistant Engineer,1985-04-17,1990-04-17
461757,Hailing,Isaac,Engineer,1985-04-02,1990-04-02
461763,Arunachalam,Marsiglia,Engineer,1985-03-04,1992-03-04
461768,Geoffry,Breugel,Engineer,1985-08-20,1994-08-20
461807,Shan,Rossi,Engineer,1985-05-16,1994-05-16
461812,Kristine,Kaiser,Staff,1985-02-28,1990-02-28
461818,Serap,Rosen,Senior Staff,1985-10-28,9999-01-01
461956,Hitomi,Zuberek,Engineer,1985-03-25,1994-03-25
461976,Berry,Papadias,Engineer,1985-02-16,1994-02-16
462034,Geoffry,Lund,Engineer,1985-07-13,1991-07-13
462109,Danil,Yeung,Staff,1985-04-12,1990-04-12
462111,Udo,Sudbeck,Engineer,1985-08-05,1992-08-05
462151,Akeel,Templeman,Engineer,1985-02-19,1993-02-19
462282,Adly,Morton,Staff,1985-07-31,1993-07-31
462351,Ohad,Jullig,Senior Engineer,1985-07-17,9999-01-01
462595,Mohamadou,Pramanik,Senior Staff,1985-03-06,9999-01-01
462659,Boguslaw,Erni,Staff,1985-10-07,1992-10-07
462863,Jamaludin,Cullers,Senior Engineer,1985-06-06,9999-01-01
462866,Babette,Ritcey,Technique Leader,1985-03-19,9999-01-01
462919,Taizo,Atrawala,Engineer,1985-10-24,1992-10-24
462955,Eben,Kusakabe,Engineer,1985-06-02,1992-06-02
462987,Nevio,Shrader,Staff,1985-07-12,1994-07-12
463027,Peer,Pews,Engineer,1985-02-03,1993-02-03
463076,Mechthild,Swen,Engineer,1985-02-18,1991-02-18
463155,Aemilian,Sabnani,Senior Engineer,1985-04-26,9999-01-01
463161,Subhash,Milicia,Senior Engineer,1985-07-14,9999-01-01
463252,Demin,Krzyzanowski,Engineer,1985-06-21,1993-06-21
463256,Mabhin,Demos,Staff,1985-12-20,1990-12-20
463401,Chrisa,Boyle,Staff,1985-11-20,1990-11-20
463413,Kristinn,Lorys,Senior Engineer,1985-09-30,9999-01-01
463529,Inderjeet,Kusakabe,Engineer,1985-02-15,1993-02-15
463551,Luerbio,Ramaiah,Engineer,1985-02-24,1990-02-24
463615,Sariel,Quittner,Staff,1985-06-09,1992-06-09
463736,Howell,Smeets,Engineer,1985-07-14,1994-07-14
463748,Francesca,Yeung,Assistant Engineer,1985-10-30,1994-10-30
463751,Toshimi,Sommer,Engineer,1985-04-02,1994-04-02
463781,Val,Heystek,Staff,1985-12-13,1990-12-13
463785,Marlo,Felder,Senior Staff,1985-05-11,9999-01-01
463814,Lena,Kandlur,Engineer,1985-02-17,1993-02-17
463845,Kiyomitsu,Steinauer,Senior Engineer,1985-09-23,9999-01-01
463935,Izaskun,Haldar,Engineer,1985-09-08,1990-09-08
463945,Mads,Sifakis,Staff,1985-07-29,1994-07-29
463959,Lein,Zaccaria,Engineer,1985-04-12,1991-04-11
464020,Leaf,Kuzuoka,Engineer,1985-05-19,1993-05-19
464300,Tonia,Gischer,Engineer,1985-05-16,1994-05-16
464604,Tsutomu,Fiutem,Engineer,1985-12-28,1994-12-28
464639,Elgin,Hardjono,Senior Engineer,1985-05-21,9999-01-01
464724,Thanasis,Luon,Staff,1985-02-05,1990-02-05
464744,Ranan,Anick,Staff,1985-10-10,1991-10-10
464871,Tze,Alameldin,Technique Leader,1985-04-22,9999-01-01
464913,Shaunak,McDermid,Staff,1985-06-13,1993-06-13
464933,Alair,Kriebel,Technique Leader,1985-04-13,9999-01-01
465134,Marlo,Rullman,Engineer,1985-03-30,1994-03-30
465175,Phuoc,Heinisuo,Senior Engineer,1985-02-24,1994-01-31
465207,Saddek,Moffat,Senior Staff,1985-03-07,9999-01-01
465245,Giap,Roccetti,Staff,1985-03-07,1992-03-07
465321,Fumitaka,Slobodova,Senior Staff,1985-09-16,9999-01-01
465524,Falguni,Falck,Staff,1985-06-15,1991-06-15
465548,Godehard,Cappelletti,Engineer,1985-06-17,1994-06-17
465609,Insup,England,Senior Staff,1985-08-08,9999-01-01
465680,Gen,Czap,Engineer,1985-02-19,1994-02-19
465681,Stevo,Peral,Senior Staff,1985-09-13,9999-01-01
465699,Aral,Schwabacher,Senior Staff,1985-09-28,9999-01-01
465865,Anneli,Braunschweig,Engineer,1985-04-18,1993-04-18
465900,Hatim,Maginnis,Staff,1985-08-12,1993-08-12
465980,Kazuhito,Hmelo,Engineer,1985-12-12,1994-12-12
466076,Shahaf,Vitiello,Engineer,1985-05-20,1994-05-20
466103,Phule,Homond,Engineer,1985-10-15,1993-10-15
466180,Troy,Lukaszewicz,Engineer,1985-02-09,1992-02-10
466186,Alenka,Redmiles,Staff,1985-03-20,1993-03-20
466188,Adly,Landherr,Staff,1985-06-23,1992-06-23
466297,Jaques,Ramras,Staff,1985-07-28,1991-07-28
466404,Gil,Hatcliff,Staff,1985-07-15,1993-07-15
466431,Taegyun,Gladwell,Engineer,1985-06-25,1993-06-25
466493,Giordano,Naumovich,Engineer,1985-09-07,1994-09-07
466539,Van,Chappelet,Engineer,1985-03-01,1994-03-01
466572,Babette,Coullard,Staff,1985-07-13,1992-07-13
466622,Oldrich,Kalafatis,Engineer,1985-08-13,1991-11-15
466740,Oddvar,Feldhoffer,Staff,1985-06-15,1993-06-15
466754,Jaewoo,Highland,Engineer,1985-07-03,1990-12-03
466797,Raimond,Thimonier,Staff,1985-04-23,1991-04-23
466883,Sachio,Denny,Assistant Engineer,1985-08-16,1990-08-16
466958,Patricio,Snedden,Technique Leader,1985-06-10,9999-01-01
467001,Kousuke,Samarati,Staff,1985-05-18,1990-05-18
467020,Kyoichi,Provine,Engineer,1985-02-05,1992-02-06
467129,Richara,Reinhard,Staff,1985-07-11,1994-07-11
467146,Hinrich,Chappelet,Senior Engineer,1985-07-04,9999-01-01
467204,Shiv,Tyugu,Staff,1985-11-20,1990-11-20
467242,Abdulah,Kalefeld,Staff,1985-10-27,1991-10-27
467254,Kayoko,Kavvadias,Engineer,1985-09-09,1990-08-29
